;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист для партнера ;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист;;;;;;;;;;;;;;;;;;;;;;;;;
4 сентября 2023 г.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Наименование товаров;Цена за ед.;;Кол-во в упаковке;Страна / Производитель;"Количество на 
складах";;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
01. МЯСО, ПТИЦА И МЯСНАЯ ГАСТРОНОМИЯ;;;;;;;;;;;;;;;;;;;;;;;;;
01.1 Мясная гастрономия;;;;;;;;;;;;;;;;;;;;;;;;;
"01.1.03 Мясные изедлия  ""Златиборац""";;;;;;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Пармалат"" 11% жирности (0,500 л) кор. 12 шт.";134,71;шт;12;"Уральский филиал АО ""Белгородский молочный комбинат""";148;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Пармалат"" CHEF 35% жирности  Brick (без крышки) (1,000 мл ) упак. 16 шт.";448,69;шт;16;РОССИЯ/Белгородский молочный комбинат (Россия);102;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Петмол"" 22% жирности (1,000 кг/1,015 кг/1000 мл) кор. 12 шт.";282,29;шт;12;"АО ""ДАНОН РОССИЯ""";685;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Петмол"" 33% жирности (1,000 кг/1,010 кг/1000 мл) кор. 12 шт.";376,09;шт;12;"АО ""ДАНОН РОССИЯ""";181;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Чудское озеро"" питьевые несгущенные без добавления сахара 10%NEW (1 л/1,030 кг) кор. 12 шт.";195,88;шт;12;"АО ""ЛАКТИС"" (Россия)";100;;;;;;;;;;;;;;;;;;;;
"			Сливки ""Чудское озеро"" питьевые несгущенные без добавления сахара 22% (1 л/1,030 кг) кор. 12 шт.";291,79;шт;12;"АО ""ЛАКТИС"" (Россия)";197;;;;;;;;;;;;;;;;;;;;
			Сливки ультрапастеризованные Эlakto 22% ГОСТ  1л  (1,008 кг/1,028 кг) упак 12 шт;276,2;шт;12;"РОССИЯ/ ООО ""ЭГИДА ПОВОЛЖЬЕ"" (Россия)";130;;;;;;;;;;;;;;;;;;;;
			Сливки ультрапастеризованные Эlakto 33% 1л  (0,995 кг/1,015 кг) упак 12 шт;375,35;шт;12;"ООО ""ЭГИДА ПОВОЛЖЬЕ"" (Россия)ООО ""ЭГИДА ПОВОЛЖЬЕ"" (Россия)";507;;;;;;;;;;;;;;;;;;;;
СЛИВОЧНОЕ МАСЛО:;;;;;;;;;;;;;;;;;;;;;;;;;
			Масло порц сладко-сливочное Традиционное несоленое блистер 82,5% АЛТИКО (0,010 кг) упак.200 шт;1 506,1;упак;1;"ООО ""АЛТИКО""";10;;;;;;;;;;;;;;;;;;;;
"			Масло сладкосл.лист.фас 82,5% ""Zealandia""Professionalзам (2,000кг) упак.5шт(723537)";1 590,48;шт;1;;10;;;;;;;;;;;;;;;;;;;;
			Масло сливочное Тысяча Озер 82,5% (0,400 кг) упак., 8шт;337,92;шт;1;;393;;;;;;;;;;;;;;;;;;;;
СМЕТАНА, ЙОГУРТЫ, КОКТЕЙЛИ, СГУЩЕНКА, ТВОРОГ:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Молоко цельное сгущенное с сахаром ""Алексеевское"" ГОСТ 31688-2012 8,5% ж/б (0,380 кг) упак. 10 шт.";110,66;шт;10;;48;;;;;;;;;;;;;;;;;;;;
02.4 Соевые продукты;;;;;;;;;;;;;;;;;;;;;;;;;
"Напитки ""ALPRO"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Напиток Миндальный Алпро с кальцием и витаминами Barista Almond (1 л) упак. 12 шт.(670-206);227,5;шт;12;БЕЛЬГИЯ/Alpro C.V.A.;534;;;;;;;;;;;;;;;;;;;;
"			Напиток соево-банановый обогащенный кальцием ""Алпро"" (1 л) упак. 12 шт.";148,9;шт;27;БЕЛЬГИЯ/Alpro C.V.A.;593;;;;;;;;;;;;;;;;;;;;
			Напиток Фундук-Пекан Алпро обогащенный кальцием 1 л упак.12 шт.;177,12;шт;1;;29;;;;;;;;;;;;;;;;;;;;
"Напитки ""OraSi"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Напиток Соя OraSi Barista 1 л (1,000 кг/1,020 кг) упак. 6 шт.;169,81;шт;6;;66;;;;;;;;;;;;;;;;;;;;
		Напиток Кокос-Банан Barista Zinus 1л, кор, 12шт;162;шт;12;;81;;;;;;;;;;;;;;;;;;;;
"		Напиток кокосовый с соей c кальцием и витаминами Barista ""Алпро"" 1 л упак.12 шт.";218,4;шт;12;БЕЛЬГИЯ/Alpro C.V.A.;844;;;;;;;;;;;;;;;;;;;;
02.5 Кокосовое молоко;;;;;;;;;;;;;;;;;;;;;;;;;
"		Кокосовое молоко ""Aroy-D"" 60% кокос/19% раст.жиры (400 мл) ж/б.кор. 24 шт Индонезия";131,5;шт;24;Таиланд/Thai Agri Foods Public Company Limited;155;;;;;;;;;;;;;;;;;;;;
"		Кокосовое молоко ""Aroy-D"" 60% кокос/19% раст.жиры (500 мл) tetra pak упак. 24 шт.Тайланд";149,71;шт;24;Таиланд/Thai Agri Foods Public Company Limited;376;;;;;;;;;;;;;;;;;;;;
"		Кокосовое молоко ""Aroy-D"" 70% кокос 17-19% раст.жиры  (1л) tetra pak упак. 12 шт. Индонезия";298,26;шт;12;Таиланд/Thai Agri Foods Public Company Limited;631;;;;;;;;;;;;;;;;;;;;
"		Кокосовые сливки ""Aroy-D"" 85% кокос/22% раст.жиры  ж/б (0,700 кг/560 мл) упак. 24 шт. Тайланд";243,64;шт;24;Таиланд/Thai Agri Foods Public Company Limited;123;;;;;;;;;;;;;;;;;;;;
03. Бакалея;;;;;;;;;;;;;;;;;;;;;;;;;
ИНГРEДИЕНТЫ ДЛЯ КОНДИТЕРСКОГО ПРОИЗВОДСТВА:;;;;;;;;;;;;;;;;;;;;;;;;;
"		Ванильный сахар ""SpicExpert"" пакет (1,000 кг/1,030кг) кор. 20 шт.";487,72;шт;20;SpicExpert (Россия);53;;;;;;;;;;;;;;;;;;;;
		Дрожжи жёлтые Саф-Инстант (0,500 кг/0,510 кг) кор. 20 шт.;259,79;шт;20;Саф-Инстант;3;;;;;;;;;;;;;;;;;;;;
		Дрожжи красные Саф-Инстант (0,500 кг/0,510 кг) кор. 20 шт.;247,95;шт;20;"ООО ""Саф-Нева"" (Россия)";291;;;;;;;;;;;;;;;;;;;;
		Дрожжи Саф-Инстант  (0,125 кг/0,130 кг) упак. 36 шт. Россия;64,84;шт;36;Саф-Инстант;36;;;;;;;;;;;;;;;;;;;;
		Дрожжи Саф-Момент упак. (11 г*60 шт.) кор. 18 упак. Россия;936,49;упак;1;"ООО ""САФ-НЕВА"" российское предприятие группы ""LESAFFRE"" (Франция)";23;;;;;;;;;;;;;;;;;;;;
"		Дрожжи хлебопекарные сухие инстантные ""Angel""  (0,500 кг/0,514 кг) упак. 20 шт.";187,45;шт;20;;20;;;;;;;;;;;;;;;;;;;;
"		Желатин листовой  говяжий 180+bloom Gold Халяль  ""VAL`DE"" (1,000 кг/1,100 кг) упак. 25 шт. Россия";2 073,94;шт;25;"ООО ""ОК-ГРУПП""";39;;;;;;;;;;;;;;;;;;;;
"		Какао - порошок  для пригот.гор.шоколада""Какао Барри"" (1,000 кг/1,025 кг) упак. 6 шт.(CHP*20BQ-760)";949,66;шт;6;БЕЛЬГИЯ/Barry Callebaut Belgium nv;8;;;;;;;;;;;;;;;;;;;;
"		Какао - порошок ""Какао Барри"" (1,000 кг/1,025 кг) кор. 6 шт.";1 413,43;шт;6;Франция/Barry Callebaut France;24;;;;;;;;;;;;;;;;;;;;
"		Маргарин для выпечки ""Хозяюшка""  75% (0,200 кг)  упак 20 шт";53,98;шт;20;"РОССИЯ/АО ""Нижегородский масло-жировой комбинат""";220;;;;;;;;;;;;;;;;;;;;
"		Пудра сахарная ""Промпоставка"" (1,000 кг/1,002 кг) упак. 10 шт.";133,21;шт;1;;269;;;;;;;;;;;;;;;;;;;;
"		Пудра сахарная нетающая ""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 20 шт.";380,54;шт;20;SpicExpert (Россия);57;;;;;;;;;;;;;;;;;;;;
		Сода пищевая (0,500 кг) кор. 24 шт.;41,11;шт;1;"ОАО ""Сода""";60;;;;;;;;;;;;;;;;;;;;
КРУПЫ, БОБОВЫЕ:;;;;;;;;;;;;;;;;;;;;;;;;;
"КРУПЫ ""МИСТРАЛЬ"":";;;;;;;;;;;;;;;;;;;;;;;;;
"			Горох желтый колотый шлифованный Айдахо ""Мистраль"" (0,500 кг) упак. 12 шт. Россия НДС 10%";79,24;шт;1;"ООО ""Мистраль Трейдинг"" (Россия)";199;;;;;;;;;;;;;;;;;;;;
"			Горох Нут ""Мистраль"" NEW  (0,450 кг/0,450 кг) упак. 12 шт. Россия";182,75;шт;12;"ООО ""Мистраль Трейдинг"" (Россия)";340;;;;;;;;;;;;;;;;;;;;
"			Гречка ""Мистраль"" зеленая (0,450 кг/0,467 кг) упак. 12 шт.";89,64;шт;12;Мистраль (Россия);80;;;;;;;;;;;;;;;;;;;;
"			Гречка ядрица ""Мистраль"" (0,900 кг/0,900 кг) упак.12 шт.";97,03;шт;12;Мистраль (Россия);434;;;;;;;;;;;;;;;;;;;;
			Зерна Мистраль Киноа (0,500 кг/0,516 кг) упак. 12 шт.;293,21;шт;12;;417;;;;;;;;;;;;;;;;;;;;
			Крупа Мистраль Перловая Барли (0,500 кг/0,516 кг) упак. 12 шт.;146,7;шт;12;;11;;;;;;;;;;;;;;;;;;;;
"			Крупа пшеничная (булгур) ""Мистраль"" пэт (0,500 кг/0,516 кг) упак. 12 шт.Россия НДС 10%";108,09;шт;12;"ООО ""Мистраль Трейдинг"" (Россия)";338;;;;;;;;;;;;;;;;;;;;
"			Кус-кус ""Мистраль"" (0,450 кг/0,467 кг) упак. 12 шт.";163,43;шт;12;Мистраль (Россия);380;;;;;;;;;;;;;;;;;;;;
"			Паста  Птитим ""Мистраль"" (0,450 кг) упак. 12 шт.";145,45;шт;12;РОССИЯ;705;;;;;;;;;;;;;;;;;;;;
"			Пшено ""Мистраль"" (0,900 кг/0,910 кг) упак. 12 шт.";92,8;шт;12;Мистраль (Россия);67;;;;;;;;;;;;;;;;;;;;
"			Фасоль Белая Лима ""Мистраль"" NEW (0,450 кг) упак. 12 шт.";160,37;шт;12;"ООО ""Мистраль Трейдинг"" (Россия)";24;;;;;;;;;;;;;;;;;;;;
"			Фасоль белая мелкая Бланш ""Мистраль"" NEW карт. кор. (0,450 кг) упак. 12 шт.(НДС 10%) Россия";128,17;шт;12;;75;;;;;;;;;;;;;;;;;;;;
"			Фасоль Кидни темно-красная ""Мистраль"" NEW (0,450 кг) упак. 12 шт. НДС 10% Россия";208,73;шт;12;"ООО ""Мистраль Трейдинг"" (Россия)";39;;;;;;;;;;;;;;;;;;;;
"			Чечевица красная Персидская ""Мистраль"" NEW (0,450 кг/0,450 кг) упак. 12 шт.";124,65;шт;12;"ООО ""Мистраль Трейдинг"" (Россия)";184;;;;;;;;;;;;;;;;;;;;
"КРУПЫ ""НАЦИОНАЛЬ"" И ""АГРОКУЛЬТУРА""";;;;;;;;;;;;;;;;;;;;;;;;;
"			Горох шлифованный ТМ ""Агрокультура"" ( 0,800 кг) упак.12 шт Россия";55,25;шт;12;"РОССИЯ/ООО ""Компания ""АНГСТРЕМ Трейдинг""";100;;;;;;;;;;;;;;;;;;;;
"			Крупа Перловая ТМ ""Агрокультура"" ( 0,800 кг) упак.12 шт Россия";51,94;шт;12;"ООО ""Компания ""АНГСТРЕМ Трейдинг""";20;;;;;;;;;;;;;;;;;;;;
"			Фасоль ""Агрокультура"" (0,700 кг/0,710 кг) упак. 12 шт.";128,24;шт;12;;8;;;;;;;;;;;;;;;;;;;;
ОВСЯНЫЕ ХЛОПЬЯ;;;;;;;;;;;;;;;;;;;;;;;;;
"			Овсяные хлопья ""Ясно Солнышко"" №1 (0,500 кг) кор. 9 шт";67,13;шт;9;;157;;;;;;;;;;;;;;;;;;;;
"			Овсяные хлопья ""Ясно Солнышко"" №2 (0,500 кг) кор. 9 шт";67,13;шт;9;;289;;;;;;;;;;;;;;;;;;;;
"		Гречка ядрица ""Макфа"" цв. Пленка (0,800 кг) упак. 6 шт.";74,28;шт;6;"АО ""Макфа"" (Россия)";28;;;;;;;;;;;;;;;;;;;;
"		Крупа манная ""НОВЫЙ ВКУС"" (0,800 кг) упак. 10 шт.";45,16;шт;10;"РОССИЯ/ООО ""НОВЫЙ ВКУС"" (Россия)";143;;;;;;;;;;;;;;;;;;;;
"		Крупа перловая  ""НОВЫЙ ВКУС"" (0,900 кг) упак. 10 шт.";41,41;шт;10;"ООО ""НОВЫЙ ВКУС"" (Россия)";20;;;;;;;;;;;;;;;;;;;;
"		Овсяные хлопья ""Ясно Солнышко"" 4 Злака (0,375кг) кор. 9 шт";55,97;шт;9;;11;;;;;;;;;;;;;;;;;;;;
		Рис для суши FamBam  меш 25 кг Россия;3 917,38;шт;1;"РОССИЯ/ООО ""ПРАВВКУС""";43;;;;;;;;;;;;;;;;;;;;
"		Рис круглозерный ""НОВЫЙ ВКУС"" (0,900 кг) упак. 10 шт.";107,66;шт;10;"ООО ""НОВЫЙ ВКУС"" (Россия)";29;;;;;;;;;;;;;;;;;;;;
ЛАПША;;;;;;;;;;;;;;;;;;;;;;;;;
"		Лапша (брикет) ""Фунчоза"" ""KEKESHI"" (0,500 кг/0,540 кг) упак. 30 шт.";206,19;шт;30;Джаоюань Санья Вемицели энд Протеин Ко, ЛТД;60;;;;;;;;;;;;;;;;;;;;
"		Лапша гречневая Соба ""KEKESHI"" (0,300 кг) упак. 40 шт.";65,01;шт;40;Китай;532;;;;;;;;;;;;;;;;;;;;
"		Лапша пшеничная Удон ""KEKESHI"" (0,300 кг) упак. 40 шт.";61,26;шт;40;Китай;654;;;;;;;;;;;;;;;;;;;;
		Лапша Соба «WHEAT VILLAGE» ( 0,300 кг/0,310 кг) упак.40 шт;57,73;шт;40;Hangzhou wellong Foods Co., Ltd.;120;;;;;;;;;;;;;;;;;;;;
"		Лапша яичная ""Роллтон"" (0,400 кг) кор. 10 шт";76,93;шт;10;;250;;;;;;;;;;;;;;;;;;;;
		Фунчоза лапша рисовая 0,8 мм Robot (0.500 кг) упак.24 шт Китай;155,6;шт;24;Zhongshan Hualian Food Co Ltd.;117;;;;;;;;;;;;;;;;;;;;
"МАКАРОННЫЕ ИЗДЕЛИЯ  ""АНТИКО ПАСТИФИЧИО""";;;;;;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия без яиц Antico Pastificio Лингуине (0,500 кг) кор. 24 шт.;126,28;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;33;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия без яиц Antico Pastificio Пенне Дзита Ригате (0,500 кг) кор. 20 шт.;112,31;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;35;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия без яиц Antico Pastificio Спагетти (0,500  кг) кор. 24 шт.;140,63;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;23;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия без яиц Antico Pastificio Фарфалле (0,500  кг) кор. 20 шт.;134,89;шт;1;Италия/Delverde Industrie Alimentari S.P.A.;80;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия без яиц Antico Pastificio Фузилли (0,500 кг) кор. 20 шт.;144,94;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;80;;;;;;;;;;;;;;;;;;;;
"МАКАРОННЫЕ ИЗДЕЛИЯ ""АНФОССО""";;;;;;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия фигурные без яиц со шпинатом Фольелине Д`Уливо ""Анфоссо"" (0,500 кг/0,520 кг) кор. 12 шт.";305,66;шт;12;Италия/Anfosso;15;;;;;;;;;;;;;;;;;;;;
"МАКАРОННЫЕ ИЗДЕЛИЯ ""ДАЛЛА КОСТА"":";;;;;;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия фигурные без добавления яиц с томатами и базиликом ""Быстрые гонки"" (Fast wheels pasta) (0,250кг) кор. 15 шт";187,99;шт;15;DALLA COSTA ALIMENTARE S.r.l.;266;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия фигурные без яиц со шпинатом и том. Dalla Costa ""Minchiette"" (0,500 кг) упак. 12 шт.";281,26;шт;12;Италия/DALLA COSTA ALIMENTARE S.r.l.;216;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия без яиц ""Dalla Costa"" со шпин. и том. ""Зоопарк"" (0,250 кг) упак. 12 шт.";156,42;шт;12;DALLA COSTA ALIMENTARE S.r.l.;272;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия без яиц ""Dalla Costa"" со шпинатом и томатами ""Динозавры"" (0,250 кг) упак. 12 шт.";147,81;шт;12;Италия/DALLA COSTA ALIMENTARE S.r.l.;353;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия без яиц ""Dalla Costa"" со шпинатом и томатами ""Путешествие"" (0,250 кг) упак. 12 шт";147,81;шт;12;Италия/DALLA COSTA ALIMENTARE S.r.l.;209;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия без яиц ""Dalla Costa"" Тальятелле с белыми грибами (0,250 кг/0,294 кг) кор. 10 шт.";278,39;шт;10;Италия/Далла Коста Алиментаре;31;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия без яиц ""Dalla Costa"" со шпинатом и томатами ""Алфавит"" (0,250 кг) упак. 12 шт.";147,81;шт;12;Италия/DALLA COSTA ALIMENTARE S.r.l.;686;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия из гороховой муки ""Dalla Costa""  ""Пенне БИО"" (0,250 кг) упак. 8 шт.";272,65;шт;12;Италия;104;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия из муки красной чечевицы ""Dalla Costa""  ""Строццапрети БИО"" (0,250 кг) упак. 8 шт.";295,61;шт;8;Италия;54;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия из нутовой мука ""Dalla Costa""  ""Фузилли БИО"" (0,250 кг) упак. 8 шт.";281,26;шт;8;Италия;75;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия с доб.яиц""Dalla Costa"" Тальолини с яйцом и шпинатом (0,250 кг/0,294 кг) кор.10 шт.";282,7;шт;10;Италия/Далла Коста Алиментаре;16;;;;;;;;;;;;;;;;;;;;
		Макаронные изделия фигурные без добавления яиц «Ферма» (Farm pasta)  (0,250кг) кор. 15 шт;143,5;шт;15;Италия/DALLA COSTA ALIMENTARE S.r.l.;43;;;;;;;;;;;;;;;;;;;;
"		Макаронные изделия фигурные без яиц со шпинатом и томатами ""Любовь"" (Love pasta) (0,250 кг/0,300 кг) кор. 24 шт.";165,03;шт;24;Италия/Далла Коста Алиментаре;382;;;;;;;;;;;;;;;;;;;;
"		Спагетти ""Dalla Costa"" с чесноком и острым перцем (0,500 кг/0,560 кг) кор. 20 шт.";298,48;шт;20;Италия/Далла Коста Алиментаре;40;;;;;;;;;;;;;;;;;;;;
"		Спагетти ""Dalla Costa"" с чесноком и острым перцем (0,500 кг/0,560 кг) г кор. 20 шт.";243,95;шт;1;Италия/DALLA COSTA ALIMENTARE S.r.l.;28;;;;;;;;;;;;;;;;;;;;
"		Спагетти ""Dalla Costa"" со шпинатом и томатами (0,500 кг/0,560 кг) кор. 20 шт.";279,83;шт;20;Италия/Далла Коста Алиментаре;46;;;;;;;;;;;;;;;;;;;;
"		Спагетти нери ""Dalla Costa"" с чернилами каракатицы (0,500 кг/0,560 кг) кор. 20 шт. карт. кор.";378,84;шт;20;Италия/Далла Коста Алиментаре;295;;;;;;;;;;;;;;;;;;;;
"МАКАРОННЫЕ ИЗДЕЛИЯ ""ДЕЛЬВЕРДЕ""";;;;;;;;;;;;;;;;;;;;;;;;;
"		Клецки картофельные № 370 Ньокки ди патате ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 12 шт.";182,25;шт;12;Италия/Delverde Industrie Alimentari S.P.A.;108;;;;;;;;;;;;;;;;;;;;
"		Макароны № 002 Феделини ""Дельверде"" (0,500 кг/ 0,530 кг) упак. 24 шт.";117,67;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;81;;;;;;;;;;;;;;;;;;;;
"		Макароны № 003 Спагеттини ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 24 шт.";154,98;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;189;;;;;;;;;;;;;;;;;;;;
"		Макароны № 004 Спагетти ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 24 шт.";144,94;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;2 371;;;;;;;;;;;;;;;;;;;;
"		Макароны № 006 Букатини ""Дельверде"" (0,500 кг) упак. 20 шт.";154,98;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;124;;;;;;;;;;;;;;;;;;;;
"		Макароны № 012 Лингуэ ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 24 шт.";144,94;шт;24;Италия/Delverde Industrie Alimentari S.P.A.;1 398;;;;;;;;;;;;;;;;;;;;
"		Макароны № 019 Ригатони ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 20 шт.";156,42;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;263;;;;;;;;;;;;;;;;;;;;
"		Макароны № 029 Фузилли ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 20 шт.";156,42;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;495;;;;;;;;;;;;;;;;;;;;
"		Макароны № 032 Пенне Зита Ригате ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 20 шт.";169,33;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;529;;;;;;;;;;;;;;;;;;;;
"		Макароны № 037 Тортильони ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 20 шт.";172,2;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;52;;;;;;;;;;;;;;;;;;;;
"		Макароны № 043 Ньокки ""Дельверде"" (0,500 кг) упак. 20 шт.";160,72;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;277;;;;;;;;;;;;;;;;;;;;
"		Макароны № 044 Конкилье Ригате ""Дельверде"" (0,500 кг) упак. 20 шт.";172,2;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;11;;;;;;;;;;;;;;;;;;;;
"		Макароны № 063 Джемелли ""Дельверде"" (0,500 кг) упак. 20 шт.";144,94;шт;20;Delverde Industrie Alimentari S.P.A.;236;;;;;;;;;;;;;;;;;;;;
"		Макароны № 066 Ризо ""Дельверде"" (0,500 кг/ 0,530 кг) кор. 20 шт.";142,07;шт;20;Италия/Newlat Food S.p.A.;372;;;;;;;;;;;;;;;;;;;;
"		Макароны № 073 Стеллине ""Дельверде"" (0,500 кг/0,530 кг) упак. 20 шт.";156,42;шт;20;Италия/Delverde Industrie Alimentari S.P.A.;84;;;;;;;;;;;;;;;;;;;;
"		Макароны № 078 Капелли д Анджело ""Дельверде"" (0,250 кг/0,270 кг) кор. 12 шт.";124,85;шт;12;Италия/Delverde Industrie Alimentari S.P.A.;21;;;;;;;;;;;;;;;;;;;;
"		Макароны № 081 Феттучине ""Дельверде"" (0,250 кг/0,270 кг) кор. 12 шт.";121,98;шт;12;Италия/Delverde Industrie Alimentari S.P.A.;611;;;;;;;;;;;;;;;;;;;;
"		Макароны № 082 Тальятелле ""Дельверде"" (0,250 кг/0,270 кг) кор. 12 шт.";120,54;шт;12;Италия/Delverde Industrie Alimentari S.P.A.;3 764;;;;;;;;;;;;;;;;;;;;
"		Макароны № 083 Паппарделле ""Дельверде"" (0,250 кг/0,270 кг) кор. 12 шт.";243,95;шт;12;Италия/Delverde Industrie Alimentari S.P.A.;146;;;;;;;;;;;;;;;;;;;;
