18 сентября 2023 г. 10:06:44;;;;
Прайс-Лист;;;;
Консервация Хорека;;;;
Вырезка гов.  ~2кг*17кг/уп / Говядина зам /  / 17 / Бразилия;кг;108,87;1 565,12;
Глазной мускул ~1,5кг*14кг/уп / Говядина зам /  / 14 / Воронежский бекон ООО;кг;21,20;688,63;
"Грудинка из мраморной говядины ""Для запекания"" ~2,5кг*6шт/16кг (Plate Meat) 66039 / Говядина зам /  / 16 / Заречное ТД";кг;26,70;475,00;
Огузок гов. б/к ~2кг*16кг/уп / Говядина зам /  / 16 / Воронежский бекон ООО;кг;362,48;619,33;
Стейк Нью Йорк TOP CHOICE (зерновой откорм) ~300гр / Говядина зам /  / 1 / МИТСКАУТ ООО;кг;18,82;1 967,00;
Язык гов ~1,5кг*20кг/уп / Говядина зам /  / 20 / Аргентина;кг;1,88;619,35;
Язык гов ~20кг / Говядина /  / 20 / Бразилия;кг;216,85;636,10;
Икра зам;;;;
"Икра лет рыбы красн 0,5 кг ""Суши Тобико"" / Икра / 0,5 / 20 / ";шт;3,00;1 284,00;
Икра сельди зеленая 0,5 кг Калифорния / Икра зам / 0,5 / 24 / Рыбацкий Двор;шт;35,00;397,00;
Икра сельди малиновая 0,5 кг Калифорния / Икра зам / 0,5 / 24 / Рыбацкий Двор;шт;385,00;400,50;
Икра сельди оранжевая 0,5 кг Калифорния / Икра зам / 0,5 / 24 / Рыбацкий Двор;шт;552,00;404,00;
Икра сельди черная 0,5 кг  Калифорния / Икра зам / 0,5 / 24 / Рыбацкий Двор;шт;44,00;390,50;
Индейка зам;;;;
Стейк голени индейки 13кг / Индейка зам /  / 13 / ОКЕАНФИШ;кг;1 482,00;157,08;
Фарш индейки Столичный  в тубе 0.9кг(10шт)  (075) / Индейка зам / 0,9 / 10 / ПензаМолИнвест;шт;94,00;109,48;
Креветки;;;;
Креветка с/м 16/20 б/г КАЙМАРУ 1кг очищ. с хвостом / Креветки /  / 10 / Союз морей;кг;131,00;1 236,50;
