Ценовая зона;Категория;Артикул;Названия артикула;Вложение;Цена без НДС;Цена с НДС;Дата старта;Дата завершения;
Sochi;Grocery;256718;500МЛ МАСЛО ОЛИВКОВОЕ MAESTRO DE OLIVA EV;1;476,32;523,95;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;491405;5Л МАСЛО ПОДСОЛНЕЧНОЕ BUNGE PROCUISINE;1;663,89;730,28;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;124977;450Г ГОРОХ METRO CHEF КОЛОТЫЙ;1;37,69;41,46;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;481233;30Г ЖЕЛАТИН DR.OETKER;1;56,78;68,14;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;124978;450Г ФАСОЛЬ METRO CHEF БЕЛАЯ;1;168,96;185,86;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;124978;450Г ФАСОЛЬ METRO CHEF БЕЛАЯ;1;168,96;185,86;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;125207;500Г МУКА MAKFA ПОЛБЯНАЯ;1;99,28;109,21;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;125207;500Г МУКА MAKFA ПОЛБЯНАЯ;1;99,28;109,21;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125206;500Г МУКА MAKFA ОВСЯНАЯ;1;60,99;67,09;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;125206;500Г МУКА MAKFA ОВСЯНАЯ;1;60,99;67,09;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125206;500Г МУКА MAKFA ОВСЯНАЯ;1;60,99;67,09;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;124978;450Г ФАСОЛЬ METRO CHEF БЕЛАЯ;1;168,96;185,86;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;207487;3КГ МАКАРОНЫ METRO CHEF ЛАПША;1;304,5;334,95;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;207488;3КГ МАКАРОНЫ METRO CHEF ПЕРЬЯ РИФЛЕНЫЕ;1;304,5;334,95;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;207493;3КГ МАКАРОНЫ METRO CHEF РОЖКИ РИФЛЕНЫЕ;1;308,06;338,87;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;207495;3КГ МАКАРОНЫ METRO CHEF СПАГЕТТИ;1;308,06;338,87;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;207499;3КГ МАКАРОНЫ METRO CHEF СПИРАЛИ;1;308,06;338,87;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;64921;400Г ХЛОПЬЯ МИСТРАЛЬ ИЗ ПОЛБЫ;1;83,91;92,3;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;65107;1КГ ТОППИНГ BARINOFF БЕЛЫЙ ШОКОЛАД;1;270,38;324,46;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;124983;800Г КРУПА METRO CHEF КУКУРУЗНАЯ;1;52,41;57,65;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;582504;3КГ ШОКОЛАДНАЯ ПАСТА NUTELLA;1;2467,06;2960,47;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;582504;3КГ ШОКОЛАДНАЯ ПАСТА NUTELLA;1;2467,06;2960,47;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;583134;400Г МАКАРОНЫ BARILLA БУКАТИНИ;1;74,82;82,3;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;118727;1Л УКСУС СТОЛОВЫЙ АБРИКО ПИЩЕВОЙ ПЭТ;1;47,17;56,6;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;65107;1КГ ТОППИНГ BARINOFF БЕЛЫЙ ШОКОЛАД;1;270,38;324,46;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;481234;50Г ЛИМОННАЯ КИСЛОТА DR.BAKERS;1;33,68;40,42;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;124979;450Г ФАСОЛЬ METRO CHEF КРАСНАЯ ;1;113,59;124,95;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;253413;400Г СОУС ДИКАЯ БРУСНИКА D'ARBO;1;340,38;408,46;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;253268;3Г ВАНИЛЬ KOTANYI В СТРУЧКАХ;1;384,12;460,94;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;253268;3Г ВАНИЛЬ KOTANYI В СТРУЧКАХ;1;384,12;460,94;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;124979;450Г ФАСОЛЬ METRO CHEF КРАСНАЯ ;1;113,59;124,95;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;124979;450Г ФАСОЛЬ METRO CHEF КРАСНАЯ ;1;113,59;124,95;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;124980;450Г ЧЕЧЕВИЦА METRO CHEF ЗЕЛЕНАЯ;1;69,58;76,54;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;481429;450Г ГРЕЧКА МИСТРАЛЬ ЗЕЛЁНАЯ;1;87,15;95,87;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;481458;250Г ПЮРЕ ФРУТОНЯНЯ ЯБЛОКО;1;65,99;72,59;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125205;500Г МУКА MAKFA ЛЬНЯНАЯ;1;72,45;79,7;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;124981;450Г ЧЕЧЕВИЦА METRO CHEF КРАСНАЯ;1;76,27;83,9;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;481458;250Г ПЮРЕ ФРУТОНЯНЯ ЯБЛОКО;1;65,99;72,59;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;61128;500Г МАКАРОНЫ BARILLA ОРЕКЬЕТТЕ;1;245,32;269,85;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;481458;250Г ПЮРЕ ФРУТОНЯНЯ ЯБЛОКО;1;65,99;72,59;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;65108;1КГ ТОППИНГ BARINOFF ВАНИЛЬ;1;270,38;324,46;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;208229;190Г КИСЕЛЬ РУССКИЙ ПРОДУКТ МАЛИНОВЫЙ;1;39,36;47,23;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;208229;190Г КИСЕЛЬ РУССКИЙ ПРОДУКТ МАЛИНОВЫЙ;1;39,36;47,23;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;208229;190Г КИСЕЛЬ РУССКИЙ ПРОДУКТ МАЛИНОВЫЙ;1;39,36;47,23;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;65108;1КГ ТОППИНГ BARINOFF ВАНИЛЬ;1;270,38;324,46;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;208998;2Л МАСЛО ОЛИВКОВОЕ MONINI CLASSICO EV;1;2099,04;2308,94;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;208996;3Л МАСЛО ОЛИВКОВОЕ MONINI ANFORA Ж_Б;1;2958,13;3253,94;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;124983;800Г КРУПА METRO CHEF КУКУРУЗНАЯ;1;52,41;57,65;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;125095;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF БЕЛАЯ ДРОПСЫ;1;1193,08;1431,7;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;208869;500Г МАКАРОНЫ DE CECCO КОНКИЛЬОНИ РИГАТИ №126;1;308,05;338,86;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;208868;500Г МАКАРОНЫ DE CECCO ФУЗИЛЛИ ЛУНГИ БУКАТИ №5;1;242,52;266,77;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;125096;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF МОЛОЧНАЯ ДРОПСЫ;1;1175,05;1410,06;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;125205;500Г МУКА MAKFA ЛЬНЯНАЯ;1;72,45;79,7;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;125205;500Г МУКА MAKFA ЛЬНЯНАЯ;1;72,45;79,7;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125204;500Г МУКА MAKFA ГРЕЧНЕВАЯ;1;92,49;101,74;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125204;500Г МУКА MAKFA ГРЕЧНЕВАЯ;1;92,49;101,74;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;125203;500Г МУКА MAKFA КУКУРУЗНАЯ;1;48,49;53,34;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;125202;500Г МУКА MAKFA РИСОВАЯ;1;75,32;82,85;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125202;500Г МУКА MAKFA РИСОВАЯ;1;75,32;82,85;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;208333;130ШТХ10Г МАСЛО ОЛИВКОВОЕ HELIOS EV;1;2022,68;2224,95;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;208342;500Г МИНДАЛЬНЫЕ ЛЕПЕСТКИ METRO CHEF РЕЗАНЫЕ;1;419,13;502,96;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;583781;300Г СОЛОД РЖАНОЙ ФЕРМЕНТИРОВАННЫЙ С.ПУДОВЪ;1;78,67;94,4;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;583781;300Г СОЛОД РЖАНОЙ ФЕРМЕНТИРОВАННЫЙ С.ПУДОВЪ;1;78,67;94,4;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;583781;300Г СОЛОД РЖАНОЙ ФЕРМЕНТИРОВАННЫЙ С.ПУДОВЪ;1;78,67;94,4;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;125202;500Г МУКА MAKFA РИСОВАЯ;1;75,32;82,85;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;125201;1КГ ПОЛУФАБРИКАТ MAKFA БЛИНЫ И ОЛАДЬИ;1;69,04;82,85;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;481812;100Г БУЛЬОН РОЛЛТОН ГОВЯЖИЙ;1;25,28;27,81;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;482242;500Г ВЕРМИШЕЛЬ ДЛИННАЯ МАКФА;1;69,58;76,54;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;482242;500Г ВЕРМИШЕЛЬ ДЛИННАЯ МАКФА;1;69,58;76,54;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;482242;500Г ВЕРМИШЕЛЬ ДЛИННАЯ МАКФА;1;69,58;76,54;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;583780;650МЛ ЭКСТРАКТ РЖАНОГО СОЛОДА С.ПУДОВЪ;1;314,13;376,96;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;583780;650МЛ ЭКСТРАКТ РЖАНОГО СОЛОДА С.ПУДОВЪ;1;314,13;376,96;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;583780;650МЛ ЭКСТРАКТ РЖАНОГО СОЛОДА С.ПУДОВЪ;1;314,13;376,96;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;124982;450Г НУТ METRO CHEF;1;76,27;83,9;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;211866;200Г АРОМАТИЗАТОР ПИЩЕВОЙ DR.BAKERS ВАНИЛИН-ИНТЕНСИВ;1;314,13;376,96;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;118727;1Л УКСУС СТОЛОВЫЙ АБРИКО ПИЩЕВОЙ ПЭТ;1;47,17;56,6;23 Aug 2023;19 Sept 2023;
Sochi;Grocery;118727;1Л УКСУС СТОЛОВЫЙ АБРИКО ПИЩЕВОЙ ПЭТ;1;47,17;56,6;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;125197;2КГ МУКА MAKFA ЭКСТРА;1;94,88;104,37;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;125100;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF ТЕМНАЯ КАПЛИ;1;909,98;1091,98;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;125100;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF ТЕМНАЯ КАПЛИ;1;909,98;1091,98;16 Sept 2023;13 Oct 2023;
Sochi;Grocery;125099;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF ТЕМНАЯ ДРОПСЫ;1;1114,97;1337,96;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;211865;1Л МАСЛО ПОДСОЛНЕЧНОЕ СЛОБОДА Д_ЖАРКИ И ФРИТЮРА РАФ;1;118,46;130,31;14 Sept 2023;20 Sept 2023;
Sochi;Grocery;125097;1,5КГ ШОКОЛАДНАЯ МАССА METRO CHEF МОЛОЧНАЯ КАПЛИ;1;989,29;1187,15;7 Sept 2023;4 Oct 2023;
Sochi;Grocery;619306;450Г МАКАРОНЫ ШЕБЕКИНСКИЕ РУССКИЙ РОЖОК;1;56,23;61,85;7 Sept 2023;4 Oct 2023;
Sochi;Home textiles;208250;НАВОЛОЧКА 50_70 ПОЛИКОТТОН MPRO;1;305,37;366,44;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208249;НАВОЛОЧКА 70_70 ПОЛИКОТТОН MPRO;1;392,88;471,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208247;ПОДОДЕЯЛЬНИК 145_215 ПОЛИКОТТОН MPRO;1;1224,12;1468,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208246;ПОДОДЕЯЛЬНИК 175_215 ПОЛИКОТТОН MPRO;1;1574,13;1888,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208245;ПОДОДЕЯЛЬНИК 200Х210 ПОЛИКОТТОН MPRO;1;1749,12;2098,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;134833;НАВОЛОЧКА 50_70 СТРАЙП-САТИН MPRO;1;349,12;418,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208244;ПРОСТЫНЯ 90_200_25 ПОЛИКОТТОН НА РЕЗИНКЕ MPRO;1;874,12;1048,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208243;ПРОСТЫНЯ 160_200_25 ПОЛИКОТТОН НА РЕЗИНКЕ MPRO;1;1049,13;1258,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208230;ПРОСТЫНЯ 180_200_25 ПОЛИКОТТОН НА РЕЗИНКЕ MPRO;1;1136,62;1363,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;208226;ПРОСТЫНЯ 200_200_25 ПОЛИКОТТОН НА РЕЗИНКЕ MPRO;1;1311,63;1573,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207625;ПЛЕД 150_200 МИКРОВЕЛЮР 280ГР КУБИКИ ТН;1;1049,13;1258,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207624;ПЛЕД 150_200 МИКРОВЕЛЮР 280ГР КУБИКИ ТН;1;1049,13;1258,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207623;ПЛЕД 150_200 МИКРОВЕЛЮР 280ГР КУБИКИ ТН;1;1049,13;1258,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;134834;НАВОЛОЧКА 70_70 СТРАЙП-САТИН MPRO;1;436,62;523,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207622;ПЛЕД 150_200 МИКРОВЕЛЮР 280ГР КУБИКИ ТН;1;1049,13;1258,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207621;ПЛЕД 200_220 МИКРО ВЕЛЮР 280ГР КУБИКИ ТН;1;1486,62;1783,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207620;ПЛЕД 200_220 МИКРО ВЕЛЮР 280ГР КУБИКИ ТН;1;1486,62;1783,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207619;ПЛЕД 200_220 МИКРО ВЕЛЮР 280ГР КУБИКИ ТН;1;1486,62;1783,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;207618;ПЛЕД 200_220 МИКРО ВЕЛЮР 280ГР КУБИКИ ТН;1;1486,62;1783,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230690;ВАРЕЖКА-ПРИХВАТКА УДЛИНЕННАЯ СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230689;ВАРЕЖКА-ПРИХВАТКА УДЛИНЕННАЯ СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230688;ВАРЕЖКА-ПРИХВАТКА УДЛИНЕННАЯ СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230669;ВАРЕЖКА-ПРИХВАТКА УДЛИНЕННАЯ СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230668;ВАРЕЖКА-ПРИХВАТКА СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;117120;НАВОЛОЧКА-ЧЕХОЛ 50_70 ВОДОНЕПРОНИЦ MPRO;1;340,38;408,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230667;ВАРЕЖКА-ПРИХВАТКА СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230666;ВАРЕЖКА-ПРИХВАТКА СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;230665;ВАРЕЖКА-ПРИХВАТКА СИЛИКОН MPRO;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;213195;ПЛЕД 130_170 ФЛИС 260ГР TARRINGTON HOUSE;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;125934;ТКАНЬ ВАФ ШИР 45СМ (60М) 120Г 100% ХЛОПОК MPRO;1;2574,14;3088,97;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;126222;НАВОЛОЧКА 50_70 САТИН MPRO;1;257,43;308,92;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;126223;НАВОЛОЧКА 70_70 САТИН MPRO;1;309,93;371,92;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;214276;ЧЕХОЛ НА МАТРАС 180_200 ВОДОНЕПРОНИЦ НА РЕЗ MPRO;1;1009,75;1211,7;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116341;ОДЕЯЛО 200_210 100% ПОЛИЭФИРН ВОЛОКНО MODERN COLLECTION MPRO;1;2239,12;2686,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116340;ОДЕЯЛО 175_200 100% ПОЛИЭФИРН ВОЛОКНО MODERN COLLECTION MPRO;1;1845,38;2214,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116339;ОДЕЯЛО 145_200 100% ПОЛИЭФИРН ВОЛОКНО MODERN COLLECTION MPRO;1;1556,62;1867,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116336;ОДЕЯЛО 175_200 100% ПОЛИЭФИРН ВОЛОКНО BASIC COLLECTION MPRO;1;961,62;1153,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116333;ОДЕЯЛО 145_200 100% ПОЛИЭФИРН ВОЛОКНО BASIC COLLECTION MPRO;1;812,88;975,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116332;ПОДУШКА 68_68 100% ПОЛИЭФИРН ВОЛОКНО MODERN COLLECTION MPRO;1;725,37;870,44;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116331;ПОДУШКА 50_70 100% ПОЛИЭФИРН ВОЛОКНО MODERN COLLECTION MPRO;1;594,12;712,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;116329;ПОДУШКА 50_70 100% ПОЛИЭФИРН ВОЛОКНО BASIC COLLECTION MPRO;1;331,62;397,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;215495;ОДЕЯЛО 145_200 70%ОВЕЧЬЯ ШЕРCТЬ 30%ПОЛИЭФ ВОЛ MPRO;1;1749,12;2098,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;215496;ОДЕЯЛО 200_210 70%ОВЕЧЬЯ ШЕРCТЬ 30%ПОЛИЭФ ВОЛ MPRO;1;2469,95;2963,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;215500;ПОДУШКА 50_70 НАПОЛ.ЧЕХЛА 70%ОВЕЧЬЯ ШЕР 30%ПЭВ MPRO;1;525;630;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;215503;ПОДУШКА 68_68 НАПОЛ.ЧЕХЛА 70%ОВЕЧЬЯ ШЕР 30%ПЭВ MPRO;1;693;831,6;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224502;ПОКРЫВАЛО 220_260 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1749,12;2098,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224500;ПОКРЫВАЛО 220_260 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1749,12;2098,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224499;ПОКРЫВАЛО 220_260 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1749,12;2098,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224492;ПОКРЫВАЛО 200_220 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224488;ПОКРЫВАЛО 200_220 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224486;ПОКРЫВАЛО 200_220 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224482;ПОКРЫВАЛО 150_200 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1224,12;1468,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224479;ПОКРЫВАЛО 150_200 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1224,12;1468,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;224470;ПОКРЫВАЛО 150_200 ДВУСТОР ПОЛИЭС_СИНТЕПОН MPRO;1;1224,12;1468,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;639331;ПОДОДЕЯЛЬНИК 145_215 САТИН MPRO;1;1714,12;2056,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;639332;ПОДОДЕЯЛЬНИК 175_215 СТРАЙП-САТИН MPRO;1;2370,38;2844,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;639333;ПОДОДЕЯЛЬНИК 200_210 СТРАЙП-САТИН MPRO;1;2370,38;2844,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;648893;СКАТЕРТЬ 165_200 РОГОЖКА HOME_STYLE;1;856,62;1027,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;120433;ПОДОДЕЯЛЬНИК 145_200 САТИН MPRO;1;1337,88;1605,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;120434;ПОДОДЕЯЛЬНИК 175_200 САТИН MPRO;1;1591,62;1909,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;120437;ПРОСТЫНЯ 150_220 САТИН MPRO;1;664,12;796,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;120438;ПРОСТЫНЯ 220_260 САТИН MPRO;1;1092,87;1311,44;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82511;ТАПОЧКИ С ЗАКРЫТЫМ НОСОМ METRO PROFESSIONAL;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;138014;СКАТЕРТЬ 220_240 MPRO;1;1574,13;1888,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137996;СКАТЕРТЬ 220_240 MPRO;1;1574,13;1888,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137995;СКАТЕРТЬ 220_240 MPRO;1;1574,13;1888,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137992;СКАТЕРТЬ 220_240 MPRO;1;1574,13;1888,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137991;СКАТЕРТЬ 200_220 MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137990;СКАТЕРТЬ 200_220 MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137989;СКАТЕРТЬ 200_220 MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137988;СКАТЕРТЬ 200_220 MPRO;1;1399,12;1678,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137982;ПЛЕД 130_170 ФЛИС 260ГР TARRINGTON HOUSE;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137981;ПЛЕД 130_170 ФЛИС 260ГР TARRINGTON HOUSE;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137971;ПЛЕД 130_170 ФЛИС 260ГР TARRINGTON HOUSE;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137970;ПЛЕД 130_170 ФЛИС 260ГР TARRINGTON HOUSE;1;524,13;628,96;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137963;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137962;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137961;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137959;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137958;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137957;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;137956;ПЛЕД 130_170 ФЛИС 170ГР ARO;1;384,12;460,94;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82510;ТАПОЧКИ С ЗАКРЫТЫМ НОСОМ METRO PROFESSIONAL;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82509;ТАПОЧКИ ОТКРЫТЫЙ НОС ВЕЛЬВЕТ MPRO;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82508;ТАПОЧКИ ОТКРЫТЫЙ НОС ВЕЛЬВЕТ MPRO;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82507;ТАПОЧКИ ОТКРЫТЫЙ НОС ВЕЛЬВЕТ MPRO;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;82505;ТАПОЧКИ С ЗАКРЫТЫМ НОСОМ METRO PROFESSIONAL;1;270,38;324,46;14 Sept 2023;20 Sept 2023;
Sochi;Home textiles;3095;ПОЛОТЕНЦЕ 70_140 HOTEL БЕЛОЕ MPRO;1;489,12;586,94;14 Sept 2023;20 Sept 2023;
